last_scraped,name,neighbourhood_cleansed,latitude,longitude,price
9/22/2022,DEPARTAMENTO SUPER EQUIPADO EN SANTA FE,Cuajimalpa de Morelos,19.35893,-99.27322,"$1,900.00 "
9/22/2022,Single and shared rooms near downtown.,Cuauhtémoc,19.46278,-99.14544,$212.00 
9/22/2022,"Lindo depa, cómodo y con todos los servicios",Coyoacán,19.30703,-99.12586,$500.00 
9/22/2022,"Apartment Near Foro Sol, Airport",Venustiano Carranza,19.41762,-99.11938,$500.00 
9/22/2022,Suite en el Centro de la Ciudad de México,Venustiano Carranza,19.41545,-99.11788,"$4,001.00 "
9/23/2022,Céntrico Depto Doble a Pasos de P. de la Reforma,Cuauhtémoc,19.425278,-99.175232,"$1,958.00 "
9/23/2022,Loft en la avenida más importante de México!,Cuauhtémoc,19.43502,-99.15136,"$1,423.00 "
9/23/2022,Habitación privada ¨Alebrije¨ Hostal Casa Kanabrí,Cuauhtémoc,19.4322,-99.15979,$461.00 
9/23/2022,Excelente depa a unos pasos de Paseo de la Reforma,Cuauhtémoc,19.42907,-99.16734,"$1,161.00 "
9/23/2022,Bonito departamento cerca del Ángel,Cuauhtémoc,19.427,-99.16801,"$1,379.00 "
9/23/2022,Céntrico Depto ¡Méjor ubicación!  P.de la Reforma,Cuauhtémoc,19.42642,-99.17573,$983.00 
9/22/2022,Acogedor departamento en el corazón de Santa Fe,Cuajimalpa de Morelos,19.378309,-99.258705,$800.00 
9/22/2022,Mejor que un hotel de lujo Suite de lujo,Benito Juárez,19.36376,-99.16044,"$1,200.00 "
9/23/2022,RENTO SUITE AMUEBLADA A TRES CALLES DE REFORMA,Cuauhtémoc,19.42348,-99.1625,$434.00 
9/23/2022,Exclusive and beautiful Jade Apartment,Cuauhtémoc,19.41235,-99.16231,$853.00 
9/22/2022,DEL VALLE/JACUZZI/WIFI/CLEANING/COYOACAN/WTC/ROMA,Benito Juárez,19.38223,-99.16766,$748.00 
9/23/2022,Hermoso depa a unos pasos de Paseo de la Reforma,Cuauhtémoc,19.4291,-99.16884,"$1,379.00 "
9/23/2022,Casai Roma | 1 BR | Central Studio,Cuauhtémoc,19.42021179,-99.16298676,"$1,598.00 "
9/23/2022,Luxury Apartment in the heart of Mexico City,Benito Juárez,19.39127,-99.16329,"$1,543.00 "
9/23/2022,casa gabrost,Benito Juárez,19.36625,-99.18118,"$2,500.00 "
9/23/2022,Depto a 5 minutos del Ángel de la Independencia,Miguel Hidalgo,19.42954,-99.17392,"$1,060.00 "
9/22/2022,"Departamento completo, nice apartment",Iztapalapa,19.37569,-99.11287,$540.00 
9/22/2022,Private Room,Cuauhtémoc,19.45943,-99.14663,$200.00 
9/22/2022,Flower Room,Cuajimalpa de Morelos,19.38652,-99.25227,$650.00 
9/22/2022,Single and shared rooms near downtown.,Cuauhtémoc,19.46152,-99.14715,$200.00 
9/22/2022,Single and shared rooms near downtown.,Cuauhtémoc,19.45947,-99.14697,$200.00 
9/22/2022,Private Room Near Metrobus,Cuauhtémoc,19.45991,-99.14843,$200.00 
9/22/2022,Cuarto de Flores,Cuajimalpa de Morelos,19.38648,-99.25282,$649.00 
9/23/2022,Friendly room in La Roma,Cuauhtémoc,19.41538,-99.16225,$250.00 
9/23/2022,Beautiful loft near Bellas Artes,Cuauhtémoc,19.43157,-99.14344,$934.00 
9/22/2022,Acogedor Departamento para viajeros y turistas,Benito Juárez,19.37879,-99.18788,"$1,200.00 "
9/23/2022,Amplio departamento cerca de Reforma,Cuauhtémoc,19.42823,-99.17352,"$1,060.00 "
9/22/2022,Shared Room Near Metrobus,Cuauhtémoc,19.4595,-99.14836,$202.00 
9/23/2022,Depto ¡bien ubicado! a pocos minutos de Reforma,Cuauhtémoc,19.42861,-99.1734,"$1,060.00 "
9/23/2022,Hotel Itto Condesa - Basic Room,Cuauhtémoc,19.41623,-99.17921,$979.00 
9/23/2022,Depto a 3 minutos del Ángel de la independencia,Cuauhtémoc,19.42925,-99.16842,"$1,146.00 "
9/22/2022,Habitación cómoda . Ciudad de México. Una recámara,Benito Juárez,19.36408,-99.15075,$300.00 
9/22/2022,Santa Fe Luxury Indoor Pool W/Amazing City View,Álvaro Obregón,19.37911,-99.25397,$979.00 
9/23/2022,Departamento con excelente ubicación en Reforma,Cuauhtémoc,19.42707,-99.16974,"$1,204.00 "
9/23/2022,Amplio Depto ¡bien ubicado! cerca de Reforma,Cuauhtémoc,19.42889,-99.17044,"$1,204.00 "
9/22/2022,Santa Fe Best Location *Indoor Pool W/AmazingView*,Álvaro Obregón,19.37911,-99.25397,$979.00 
9/23/2022,¡Lujoso Depa! detrás de la Embajada Americana,Cuauhtémoc,19.43077,-99.16707,"$1,161.00 "
9/23/2022,Amplia habitación cerca del World Trade Center.,Cuauhtémoc,19.40096,-99.16901,$514.00 
9/22/2022,⭐️Suite con Terraza /Vista panorámica Zona Santa Fé,Cuajimalpa de Morelos,19.36765,-99.27269,$990.00 
9/23/2022,Departamento céntrico en Paseo de la Reforma,Cuauhtémoc,19.42939,-99.16698,"$1,161.00 "
9/23/2022,"Private Room, Beautiful Apartment - Narvarte",Benito Juárez,19.39673,-99.14645,$400.00 
9/22/2022,Pequeño pero acogedor,Iztapalapa,19.3752,-99.02882,$250.00 
9/23/2022,Lujoso Depa a unos pasos del Ángel de la Indep.,Cuauhtémoc,19.42936,-99.16911,"$1,161.00 "
9/23/2022,Amplio Departamento cerca del Ángel de la Indep.,Cuauhtémoc,19.43087,-99.16923,"$1,205.00 "
9/23/2022,Casa Tierra ❤️ Of Roma Norte - High Speed Internet,Cuauhtémoc,19.41855,-99.15658,"$2,479.00 "
9/22/2022,Shared Room For Women Near Metrobus,Cuauhtémoc,19.46431,-99.14497,$200.00 
9/22/2022,"DEL VALLE JACUZZI,  near Coyoacan,WTC-Condesa-Roma",Benito Juárez,19.37941,-99.16853,"$1,100.00 "
9/23/2022,Loft Nuevo a 3 minutos de Bellas Artes CDMX,Cuauhtémoc,19.43377,-99.14392,$687.00 
9/23/2022,Luxury Moon Apartment Cerca del Corazón de Polanco,Miguel Hidalgo,19.43618,-99.18011,$900.00 
9/22/2022,"☆Super location, close to Polanco. Fast internet!☆",Miguel Hidalgo,19.44262,-99.18085,"$1,100.00 "
9/23/2022,Apartamento con terraza compartida en Roma Norte !,Cuauhtémoc,19.4214,-99.1548,$884.00 
9/22/2022,"2 BR Apartment, Heart of Santa Fe, Amenities",Cuajimalpa de Morelos,19.36136,-99.28017,"$1,690.00 "
9/23/2022,Funky & Cool Apartment in Roma Norte,Cuauhtémoc,19.42285,-99.15997,"$1,000.00 "
9/23/2022,lugar seguro y cercano para desplazamiento .,Cuauhtémoc,19.40307,-99.16054,$248.00 
9/22/2022,"Habitación Privada, Cómoda, CENTRICA Col del Valle",Benito Juárez,19.37633,-99.16602,$410.00 
9/23/2022,Suite de lujo con la mejor vista de Mexico,Cuauhtémoc,19.41655,-99.17912,"$2,383.00 "
9/23/2022,Habitacion económica en departamento Condesa!,Cuauhtémoc,19.41152,-99.18007,$386.00 
9/23/2022,"Cozy apartment in Condesa, Mexico City",Cuauhtémoc,19.40978,-99.1732,"$1,309.00 "
9/23/2022,Departamento de un dormitorio Roma Norte,Cuauhtémoc,19.42474,-99.1596,$679.00 
9/23/2022,Departamento exterior Roma Norte,Cuauhtémoc,19.4264,-99.16106,$719.00 
9/22/2022,Céntrico y Amplio Depto a Pasos de P.de las Palmas,Miguel Hidalgo,19.42666,-99.22508,"$1,100.00 "
9/22/2022,Loft amueblado en CDMX,La Magdalena Contreras,19.31281,-99.24154,$899.00 
9/23/2022,Habitacion Privada Centro de la Ciudad de Mexico,Cuauhtémoc,19.42655,-99.14199,$331.00 
9/23/2022,Amplia habitación privada cerca de Reforma,Cuauhtémoc,19.42953,-99.16463,"$2,888.00 "
9/23/2022,Deluxe 2BR Roma Norte with 24/7 Security staff,Cuauhtémoc,19.41991,-99.1732,"$1,449.00 "
9/23/2022,Hermosa habitación privada a unos pasos de Reforma,Cuauhtémoc,19.43166,-99.16293,"$2,888.00 "
9/22/2022,Private Room,Cuauhtémoc,19.46093,-99.14858,$200.00 
9/23/2022,Lujosa habitación privada con terraza en Reforma,Cuauhtémoc,19.43098,-99.16262,"$2,888.00 "
9/23/2022,Hermosa habitación cerca del Monumento a la Rev.,Cuauhtémoc,19.42966,-99.16249,"$2,888.00 "
9/23/2022,"depa en Nuevo Polanco,bonitas amenidades #041F",Miguel Hidalgo,19.43866,-99.18082,"$1,500.00 "
9/23/2022,Bonito departamento a unos pasos de Reforma,Cuauhtémoc,19.42719,-99.16938,"$1,408.00 "
9/22/2022,"loft en Coyoacán,cómodas amenidades #014B",Benito Juárez,19.35905,-99.16806,$950.00 
9/23/2022,Amplio depa cerca de Chapultepec,Cuauhtémoc,19.42872,-99.16806,"$1,379.00 "
9/23/2022,Hermoso depa a 10 min del Bosque de Chapultepec,Cuauhtémoc,19.42882,-99.16849,"$1,379.00 "
9/22/2022,"loft en Coyoacán,cómodas amenidades #0311",Benito Juárez,19.35905,-99.16806,$950.00 
9/23/2022,Bonito departamento a unos pasos de Reforma,Cuauhtémoc,19.42897,-99.16988,"$1,408.00 "
9/23/2022,"depa en Coyoacán,cómodas amenidades #007D",Benito Juárez,19.35905,-99.16806,"$1,100.00 "
9/23/2022,Amplio depa cerca de Chapultepec,Cuauhtémoc,19.42885,-99.17022,"$1,408.00 "
9/22/2022,Bonita Suite 4 acogedora Club  de Golf,Tlalpan,19.27852883,-99.16368686,$600.00 
9/22/2022,Habitación Amueblada disponible,Coyoacán,19.3495075,-99.134367,$200.00 
9/23/2022,Hermoso depa a unos pasos de Paseo de Reforma,Cuauhtémoc,19.4278,-99.16995,"$1,408.00 "
9/22/2022,"depa en Coyoacán,cómodas amenidades #01A5",Benito Juárez,19.35905,-99.16806,$895.00 
9/23/2022,Hermoso depa a 10 min del Bosque de Chapultepec,Cuauhtémoc,19.42702,-99.16942,"$1,379.00 "
9/23/2022,Bonito departamento cerca del Ángel,Cuauhtémoc,19.42738,-99.16998,"$1,408.00 "
9/22/2022,"depa en Coyoacán,cómodas amenidades #02F3",Benito Juárez,19.35905,-99.16806,"$1,100.00 "
9/22/2022,Habitación Amplia en Coyoacan,Coyoacán,19.32935,-99.14732,$280.00 
9/22/2022,"Private Room Al Cantera , Casa Caida de Agua .",Benito Juárez,19.37567,-99.15831,$317.00 
9/23/2022,Departamento exterior Roma Norte sanitizado,Cuauhtémoc,19.4251,-99.15955,$739.00 
9/23/2022,"Departamento Lamartine, a una cuadra de Mazaryk.",Miguel Hidalgo,19.43356,-99.19052,"$1,350.00 "
9/23/2022,VH | Disfruta de cómodo Depa + wifi + Rooftop | 127,Benito Juárez,19.40144,-99.15071,$646.00 
9/22/2022,Departamento Lomas-Palmas con la mejor Ubicación,Miguel Hidalgo,19.43256,-99.21048,$780.00 
9/22/2022,"Recamara Independiente Cantera Bo , Caida de Agua",Benito Juárez,19.37631,-99.15831,$287.00 
9/22/2022,Awesome Room PentHousito La Palma 🌴 Great Location,Benito Juárez,19.37572,-99.16033,$287.00 
9/22/2022,Excelente suite en departamento amplio.,Cuajimalpa de Morelos,19.38583,-99.25733,$700.00 
9/22/2022,"Private Room Leo , Cosy with a touch of eclectism",Benito Juárez,19.37664,-99.15933,$240.00 
9/22/2022,Departamento entero en Sta. Fe.,Álvaro Obregón,19.37803,-99.25443,"$19,803.00 "
9/22/2022,Habitación ejecutiva agradable con estacionamiento,Benito Juárez,19.38174,-99.19085,$400.00 
9/23/2022,RENTA DEPA NUEVO en la col. Cuauhtémoc!,Cuauhtémoc,19.4311,-99.16209,"$29,955.00 "
9/22/2022,Nejapa Economica NO ventana calle,Miguel Hidalgo,19.44391,-99.20694,$364.00 
9/23/2022,Modern/Spacious 2Br Apt @the heart of the city!,Cuauhtémoc,19.43108,-99.17159,"$1,498.00 "
9/22/2022,"Departamento nuevo, cómodo, moderno y acogedor",Benito Juárez,19.38298,-99.15729,"$1,529.00 "
9/22/2022,Sweet apartment with 3 bedrooms and 2.5 bathrooms,Miguel Hidalgo,19.43293,-99.21522,"$3,241.00 "
9/23/2022,Habitación Baño privado y estacionamiento,Benito Juárez,19.39156,-99.17439,$449.00 
9/23/2022,Departamento Grand Polanco super ubicación!,Miguel Hidalgo,19.43882,-99.20642,"$3,500.00 "
9/23/2022,Departamento con terraza privada Col. del Valle,Benito Juárez,19.40074,-99.16327,$800.00 
9/22/2022,Departamento junto al parque y con terraza,Benito Juárez,19.37997,-99.17134,$900.00 
9/23/2022,Contemporary flat in the heart of Condesa,Cuauhtémoc,19.40727,-99.17081,$959.00 
9/23/2022,Awesome luxury Pad in the heart of Roma sur.,Cuauhtémoc,19.4102,-99.16389,"$1,600.00 "
9/23/2022,"4 Suites Flat, Roof Garden in the Heart of Mexico",Cuauhtémoc,19.43429,-99.16043,"$1,213.00 "
9/22/2022,K-RISMA Suite Casa Caida De Agua Del Valle Rentals,Benito Juárez,19.37604,-99.1596,$297.00 
9/23/2022,Pequeña suite privada y segura Bis,Cuauhtémoc,19.407,-99.16543,$389.00 
9/23/2022,Depa DOS en Condesa,Cuauhtémoc,19.40927,-99.17336,"$2,568.00 "
9/22/2022,Moderno Depto a 2 cuadras WTC! Gym/SmartTV/Terraza,Benito Juárez,19.3874,-99.16909,"$1,174.00 "
9/22/2022,Cómoda Recámara Privada/Aeropuerto 3 km Lay over,Venustiano Carranza,19.43084,-99.1017,$450.00 
9/23/2022,Bonito depa a unos pasos de Paseo de la Reforma,Cuauhtémoc,19.42734,-99.1682,"$1,146.00 "
9/23/2022,Depa cerca de Paseo de la Reforma,Cuauhtémoc,19.42757,-99.16838,"$1,146.00 "
9/22/2022,Hospedaje lindo en el corazón de Coyoacán B&WHouse,Coyoacán,19.34668,-99.16262,$595.00 
9/23/2022,Departamento a 5 minutos de la Embajada,Cuauhtémoc,19.42758,-99.1703,"$1,146.00 "
9/22/2022,Departamento de lujo Coyoacán,Coyoacán,19.35146,-99.14911,$650.00 
9/22/2022,⭐️Moderno y Céntrico PH con Terraza. Piscina y gym.,Benito Juárez,19.39076,-99.15088,"$2,191.00 "
9/22/2022,Comfortable twin bedroom near Airport and foro sol,Venustiano Carranza,19.43129,-99.10365,$350.00 
9/22/2022,Cuarto con cama matrimonial a 5/min de polanco,Miguel Hidalgo,19.44803,-99.18382,$400.00 
9/22/2022,Habitación  Agata en Ágata Hotel Boutique,Coyoacán,19.35084,-99.16516,"$4,230.00 "
9/23/2022,AM402 Cuauhtémoc Central Retreat for 6,Cuauhtémoc,19.43377,-99.1648,"$1,271.00 "
9/23/2022,Hermoso depa cerca de Paseo de la Reforma,Cuauhtémoc,19.4296,-99.17178,"$1,060.00 "
9/22/2022,"Habitación cómoda Metro la Raza,",Gustavo A. Madero,19.46638,-99.13743,"$7,401.00 "
9/23/2022,"Great place, excellent location in Mexico City",Cuauhtémoc,19.42879,-99.15516,"$1,000.00 "
9/23/2022,Departamento con excelente ubicación!,Miguel Hidalgo,19.40003,-99.18997,$470.00 
9/22/2022,Preciosa suite 3 acogedora Club de Golf !!,Tlalpan,19.2785357,-99.16369462,$600.00 
9/23/2022,Bonito depa a 5 min. del Ángel de la Independencia,Cuauhtémoc,19.42827,-99.17189,"$1,060.00 "
9/23/2022,Depa UNO en Condesa,Cuauhtémoc,19.40929,-99.17454,"$2,568.00 "
9/22/2022,Rento departamento planta baja en Coapa,Tlalpan,19.29205,-99.13041,$300.00 
9/23/2022,Bonito depa a 5 min. del Ángel de la Independencia,Miguel Hidalgo,19.43019,-99.17353,"$1,074.00 "
9/22/2022,¡Céntrico Depa cerca del WTC! Amplio y Moderno,Benito Juárez,19.38972,-99.16965,"$1,174.00 "
9/23/2022,Hermoso depa cerca de Paseo de la Reforma,Cuauhtémoc,19.43032,-99.17307,"$1,074.00 "
9/23/2022,Bonita hab. cerca del Ángel de la Independencia,Cuauhtémoc,19.42844,-99.17047,"$1,091.00 "
9/23/2022,Stylish and warm apartment w/balcony and terrace,Cuauhtémoc,19.43685,-99.1633,"$1,200.00 "
9/23/2022,Bonita hab. cerca del Ángel de la Independencia,Cuauhtémoc,19.42725,-99.17211,"$1,030.00 "
9/23/2022,Hermosa habitación cerca de Reforma,Cuauhtémoc,19.42832,-99.17213,"$1,091.00 "
9/23/2022,Hermosa habitación cerca de Reforma,Cuauhtémoc,19.42682,-99.17177,"$1,030.00 "
9/23/2022,México_7huéspedes/ Con Limpieza avanzada Airbnb,Venustiano Carranza,19.42797,-99.10211,$350.00 
9/22/2022,"Suite en Hotel Boutique, Coyoacán, CDMX",La Magdalena Contreras,19.3102,-99.22652,"$5,142.00 "
9/23/2022,"Estudio, en casa de 1910, a una cuadra del Angel",Cuauhtémoc,19.42963,-99.16524,$771.00 
9/22/2022,Habitación cerca de Plaza Paseo Acoxpa,Coyoacán,19.30699,-99.13932,$464.00 
9/22/2022,Private little Room in Casa Caida de Agua,Benito Juárez,19.37591,-99.16044,$299.00 
9/22/2022,Habitación en Hotel Boutique con jacuzzi,La Magdalena Contreras,19.3102,-99.22652,"$5,735.00 "
9/23/2022,3 Amplia habitación con baño  privado.Colonia Roma,Cuauhtémoc,19.42104,-99.15657,$450.00 
9/22/2022,Habitación en Casa colonial en Centro de Coyoacán,La Magdalena Contreras,19.31071,-99.22578,"$4,197.00 "
9/22/2022,"Depto Nuevo  ,  Parque Hundido, 2 cajones",Benito Juárez,19.38164,-99.18077,"$1,071.00 "
9/23/2022,Exclusivo Departamento en Polanco Av. P Masaryk,Miguel Hidalgo,19.431679,-99.186569,"$2,500.00 "
9/23/2022,Habitación  con balconcito,Cuauhtémoc,19.41352,-99.15899,$465.00 
9/23/2022,CozyLoft |WiFi |Alberca |Cama Queen| Reforma cerca,Cuauhtémoc,19.43859,-99.15361,$332.00 
9/22/2022,"Georgeous Master Bedroom AA , integrated bathroom.",Miguel Hidalgo,19.43968,-99.20788,$503.00 
9/22/2022,Excelente Departamento muy Confortable,Benito Juárez,19.3813,-99.13855,$700.00 
9/23/2022,30% off long stay. Top 2BR big private terrace!!,Cuauhtémoc,19.40585,-99.17683,"$1,897.00 "
9/23/2022,VH| | 2 rec + patio & wifi | Condesa | 80,Miguel Hidalgo,19.41634,-99.17935,"$1,828.00 "
9/23/2022,Habitación Roma-Condesa,Cuauhtémoc,19.41942538,-99.17141316,$464.00 
9/22/2022,Departamento Nápoles Balcón doble altura,Benito Juárez,19.39035,-99.17603,"$1,800.00 "
9/23/2022,¡A sólo 5 min del Museo Frida Khalo!,Coyoacán,19.34835,-99.16737,"$1,259.00 "
9/23/2022,Amazing Polanco Condo *Home Office W/Amenities*,Miguel Hidalgo,19.43385,-99.19863,"$1,773.00 "
9/23/2022,Pequeño departamento completo N•13,Cuauhtémoc,19.42152,-99.17201,$501.00 
9/22/2022,Suits Marina Diamante,Coyoacán,19.31898,-99.12663,$890.00 
9/22/2022,Shared Room,Cuauhtémoc,19.46069,-99.14871,$200.00 
9/23/2022,Stunning Condo W/Amazing Amenities*Strong Wifi*,Miguel Hidalgo,19.43801,-99.19981,"$1,818.00 "
9/23/2022,Bienvenidos al corazón de la CDMX - Col. Roma,Cuauhtémoc,19.425,-99.16027,$970.00 
9/22/2022,"Bueno, bonito y barato",Iztacalco,19.39292,-99.09559,$225.00 
9/23/2022,VH | GRAN UBICACIÓN + 2 HAB + WIFI RAPIDO  | 80,Cuauhtémoc,19.41446,-99.17941,"$1,917.00 "
9/22/2022,Modern & Minimalist Apartment,Benito Juárez,19.36683,-99.14102,$630.00 
9/22/2022,DEL VALLE/JACUZZI/WIFI/CLEANING/COYOACAN/WTC/ROMA,Benito Juárez,19.37946,-99.16851,"$1,100.00 "
9/22/2022,"NUEVO, Moderno departamento en la zona de SANTA FE",Cuajimalpa de Morelos,19.383,-99.2573,$668.00 
9/23/2022,Cómodo departamento en el corazón de CDMX,Cuauhtémoc,19.42406,-99.15901,"$1,300.00 "
9/23/2022,Departamento entero frente a Polanco !,Miguel Hidalgo,19.43696,-99.18661,"$1,500.00 "
9/22/2022,Casa de la Sierra: el lugar más bonito en Gpe Inn,Álvaro Obregón,19.36117,-99.18967,$700.00 
9/23/2022,Departamento Deluxe,Cuauhtémoc,19.42498,-99.16155,$779.00 
9/22/2022,Private Room All Service,Cuauhtémoc,19.46159,-99.14647,$200.00 
9/23/2022,Lovely cosy & spacious room in heart of Condesa,Cuauhtémoc,19.41077,-99.17693,$750.00 
9/22/2022,Habitación en casa en el bosque,Álvaro Obregón,19.31637,-99.29301,$300.00 
9/23/2022,Awesome modern apartment @ Nuevo Polanco,Miguel Hidalgo,19.44185,-99.19703,"$1,980.00 "
9/23/2022,Amplia Habitación a 2 min del Mon. a la Revolución,Cuauhtémoc,19.43574,-99.15328,$711.00 
9/23/2022,Hermosa hab. cerca del Monumento a la Revolución,Cuauhtémoc,19.43613,-99.15318,$711.00 
9/23/2022,Hermosa hab a 2 min. del Monumento a la Revolución,Cuauhtémoc,19.43569,-99.15294,$711.00 
9/23/2022,Departamento con terraza y hamaca.,Benito Juárez,19.40143,-99.14481,$800.00 
9/23/2022,Bonita habitación a 2 min del Mon. a la Revolución,Cuauhtémoc,19.43703,-99.15301,$711.00 
9/22/2022,Beautiful and cozy in Coyoacan!,Coyoacán,19.35118,-99.14886,"$1,000.00 "
9/22/2022,Cerca Sn Lorenzo Tezonco Periférico Oriente Olivos,Iztapalapa,19.3199,-99.04688,$222.00 
9/23/2022,Suite Master Familiar Roma Norte,Cuauhtémoc,19.42643,-99.15972,$899.00 
9/23/2022,2 Amplia habitación en casa de la Colonia Roma,Cuauhtémoc,19.41984,-99.15626,$351.00 
9/23/2022,Workshop & Studio near to everything in Condesa,Miguel Hidalgo,19.39985,-99.17645,$345.00 
9/23/2022,Stay in the heart of Coyoacan! Mexico City,Coyoacán,19.34835,-99.16737,"$1,259.00 "
9/23/2022,Depto 5 de Mayo # 35 Centro Histórico,Cuauhtémoc,19.43374,-99.13597,$700.00 
9/23/2022,Spacious 3BR/3.5BATH in heart of Condesa,Cuauhtémoc,19.41882,-99.17598,"$2,898.00 "
9/22/2022,Hermoso depa completo y a pasos de plaza Santa Fe,Cuajimalpa de Morelos,19.35781,-99.27796,"$1,299.00 "
9/22/2022,Tu espacio a gusto en Coyoacán.,Coyoacán,19.33806,-99.18172,$264.00 
9/23/2022,Cute  Loft  in Downtown CD8-20,Cuauhtémoc,19.43164,-99.14191,$710.00 
9/23/2022,1 Amplia habitación en casa de la Colonia Roma.,Cuauhtémoc,19.41947,-99.15679,$400.00 
9/23/2022,"Departamento en Condominio EAP, AC, Polanco",Miguel Hidalgo,19.43921,-99.19925,$993.00 
9/22/2022,Deluxe Suite & Lifestyle Room,Cuajimalpa de Morelos,19.35705,-99.27642,"$2,070.00 "
9/23/2022,"Centric and exclusive, between Roma and Condesa.",Cuauhtémoc,19.41424,-99.16462,"$3,294.00 "
9/22/2022,Céntrico Depto a 5 min del WTC! Equipado/SmartTv,Benito Juárez,19.38776,-99.16861,"$1,300.00 "
9/22/2022,Casa Girasoles 3 min de Aeropuerto T2 CDMX,Venustiano Carranza,19.41502,-99.07912,$536.00 
9/23/2022,Moderno Depto Reforma! Céntrico/Equipado/SmartTv,Cuauhtémoc,19.42379,-99.16882,"$1,060.00 "
9/22/2022,"Casa de Irma, para visitar la ciudad o de negocios",Coyoacán,19.33727,-99.13331,$450.00 
9/23/2022,Hotel Itto Condesa - Deluxe King Room,Miguel Hidalgo,19.41766,-99.17901,"$1,777.00 "
9/23/2022,Relax at a private terrace in the heart of Roma N.,Cuauhtémoc,19.41921,-99.15892,"$1,243.00 "
9/22/2022,¡Hospédate en el corazón de Coyoacán!,Coyoacán,19.34835,-99.16737,"$1,399.00 "
9/23/2022,Departamento de 2 recámaras cerca de Reforma,Miguel Hidalgo,19.42742,-99.17553,$999.00 
9/22/2022,⭐️200Megas/Gym/Comfortable Luxury Suite ⭐️Santa Fe,Cuajimalpa de Morelos,19.36742,-99.27294,$999.00 
9/23/2022,El Lugar del Taxi Amarillo - Yellow Car Place,Cuauhtémoc,19.426687,-99.153198,$963.00 
9/23/2022,Depto Ángel de la Independencia ¡Cómodo y Seguro!,Cuauhtémoc,19.4235,-99.16846,"$1,020.00 "
9/23/2022,LOFT 5 CONDESA,Cuauhtémoc,19.416824,-99.178436,$641.00 
9/22/2022,Casa Ucello coliving home,Benito Juárez,19.38091,-99.18456,$320.00 
9/23/2022,Departamento en Nuevo Polanco,Miguel Hidalgo,19.43819,-99.1784,"$1,054.00 "
9/23/2022,"Depto. CDMX, Narvarte, amueblado para 4 pax.",Benito Juárez,19.40127,-99.14684,"$1,100.00 "
9/23/2022,"loft en N.Polanco,bonitas amenidades #0469",Miguel Hidalgo,19.43866,-99.18082,"$1,195.00 "
9/23/2022,"loft en N.Polanco,bonitas amenidades #0593",Miguel Hidalgo,19.43866,-99.18082,"$1,195.00 "
9/23/2022,Condesa/Escandón Sanitized 25% off long term 2BR,Miguel Hidalgo,19.40476,-99.17646,"$2,995.00 "
9/23/2022,"loft en N.Polanco,bonitas amenidades #0595",Miguel Hidalgo,19.43866,-99.18082,"$1,195.00 "
